ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0050789,regulation of biological process,55/57,143/182,0.38461538461538464,1.2280701754385965,3.96758208514193,1.5184239380970106e-5,1.3817657836682795e-4,7.895804478104454e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/TSC22D3/RARB/MAP2K4/FLI1/MED12/ALDH1A2/NFAT5/GAB2/MT2A/MT1X/MED13L/P2RX1/CRHBP/PBXIP1/DYRK1B/WNK4,55
GO:0030154,cell differentiation,35/57,70/182,0.5,1.5964912280701755,4.284160954926798,1.9809620912539384e-5,1.733341829847196e-4,9.904810456269691e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/NCOA3/CYLD/LMNA/ETV6/BHLHE40/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/PPARD/MAFG/RARB/FLI1/MED12/ALDH1A2/GAB2/PBXIP1/DYRK1B,35
GO:0048869,cellular developmental process,35/57,70/182,0.5,1.5964912280701755,4.284160954926798,1.9809620912539384e-5,1.733341829847196e-4,9.904810456269691e-5,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/NCOA3/CYLD/LMNA/ETV6/BHLHE40/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/PPARD/MAFG/RARB/FLI1/MED12/ALDH1A2/GAB2/PBXIP1/DYRK1B,35
GO:0051239,regulation of multicellular organismal process,31/57,59/182,0.5254237288135594,1.6776687481415404,4.263955039800469,2.577065158378765e-5,2.2123861265327133e-4,1.2642206437329787e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/GATA2/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BHLHE40/BTG2/RHOB/KLF2/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/ZEB2/PPARD/MAFG/PER1/RARB/P2RX1/CRHBP/WNK4,31
GO:0009892,negative regulation of metabolic process,28/57,51/182,0.5490196078431373,1.753009975920193,4.268466514416385,2.886047860930686e-5,2.431762549487893e-4,1.3895785997073673e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/LMNA/ETV6/BHLHE40/BTG2/EIF4EBP1/KLF2/RUNX3/ALDH1A1/NR4A2/MECOM/ZEB2/PPARD/MAFG/PER1/RARB/PBXIP1,28
GO:0006139,nucleobase-containing compound metabolic process,42/57,93/182,0.45161290322580644,1.44199207696661,4.1047117456305475,3.0306568610502295e-5,2.5071797668688265e-4,1.4326741524964718e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/NFAT5/THOC3/MED13L/PBXIP1/DYRK1B,42
GO:0060429,epithelium development,18/57,27/182,0.6666666666666666,2.128654970760234,4.27955823371076,4.4139471506201066e-5,3.5863320598788367e-4,2.0493326056450495e-4,MYC/JUN/HIF1A/GATA2/NCOA3/TRADD/BAX/RHOB/KLF2/APAF1/NFKBIZ/PBX1/ZEB2/MAFG/RARB/MED12/ALDH1A2/WNK4,18
GO:0048513,animal organ development,28/57,52/182,0.5384615384615384,1.719298245614035,4.132955274164677,4.939969918189177e-5,3.943309320659782e-4,2.2533196118055895e-4,MYC/JUN/HIF1A/EGR1/ATF3/GATA2/TNFAIP3/NCOA3/TRADD/LMNA/BTG2/BAX/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/ZEB2/PPARD/RARB/FLI1/MED12/ALDH1A2/PBXIP1/DYRK1B/WNK4,28
GO:0030097,hemopoiesis,17/57,25/182,0.68,2.1712280701754385,4.246032942026705,5.2863730212612766e-5,4.1470684908170364e-4,2.3697534233240206e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/GATA2/CYLD/ETV6/BAX/KLF2/RUNX3/NFKBIZ/PBX1/MECOM/FLI1/GAB2/PBXIP1,17
GO:0050673,epithelial cell proliferation,11/57,13/182,0.8461538461538461,2.7017543859649122,4.287922341029401,6.10893864634511e-5,4.671415498082006e-4,2.669380284618289e-4,MYC/JUN/HIF1A/GATA2/TNFAIP3/BAX/RUNX3/NFKBIZ/ZEB2/PPARD/ALDH1A2,11
GO:0006954,inflammatory response,16/57,23/182,0.6956521739130435,2.221205186880244,4.219642956425983,6.160108349119129e-5,4.671415498082006e-4,2.669380284618289e-4,JUN/HIF1A/NFKBIA/TNFAIP3/IRF3/CYLD/TRADD/MAVS/NFKBIZ/ZEB2/PPARD/PER1/P2RX1/CRHBP/PBXIP1/WNK4,16
GO:0050794,regulation of cellular process,53/57,137/182,0.38686131386861317,1.2352413881418876,3.728974975822907,7.07957632915091e-5,5.280667589776498e-4,3.017524337015142e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/MAFG/PER1/TSC22D3/RARB/MAP2K4/FLI1/MED12/ALDH1A2/NFAT5/GAB2/MED13L/P2RX1/CRHBP/PBXIP1/DYRK1B/WNK4,53
GO:2000026,regulation of multicellular organismal development,18/57,28/182,0.6428571428571429,2.0526315789473686,4.077713966939349,9.450698905178799e-5,6.935593551381216e-4,3.9631963150749794e-4,MYC/HIF1A/NFKBIA/GATA2/TNFAIP3/NCOA3/CYLD/TRADD/BHLHE40/BTG2/RHOB/KLF2/RUNX3/NFKBIZ/ZEB2/PPARD/MAFG/RARB,18
GO:0009628,response to abiotic stimulus,20/57,33/182,0.6060606060606061,1.9351408825093037,3.9981822650499526,1.151569788135338e-4,8.298653729740816e-4,4.74208784556618e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/DUSP1/USF1/LMNA/BHLHE40/BTG2/BAX/RHOB/APAF1/NR4A2/ZEB2/PPARD/PER1/TSC22D3/MAP2K4/NFAT5,20
GO:0048523,negative regulation of cellular process,36/57,77/182,0.4675324675324675,1.492822966507177,3.8340993340482554,1.1672831619855213e-4,8.298653729740816e-4,4.74208784556618e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/LMNA/ETV6/BHLHE40/BTG2/BAX/EIF4EBP1/RHOB/KLF2/RUNX3/ALDH1A1/NR4A2/PBX1/MECOM/ZEB2/PPARD/MAFG/PER1/TSC22D3/RARB/MAP2K4/ALDH1A2/CRHBP/PBXIP1/WNK4,36
GO:0007165,signal transduction,40/57,90/182,0.4444444444444444,1.4191033138401559,3.765911802297907,1.3196553243464328e-4,9.237587270425029e-4,5.278621297385731e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/NFKBIZ/NR4A2/MECOM/ZEB2/NFE2/PPARD/PER1/RARB/MAP2K4/MED12/ALDH1A2/NFAT5/GAB2/P2RX1/CRHBP/PBXIP1/WNK4,40
GO:0002009,morphogenesis of an epithelium,9/57,10/182,0.9,2.873684210526316,4.104439725345755,1.3667675609325766e-4,9.42241273067155e-4,5.384235846098028e-4,MYC/HIF1A/RHOB/APAF1/PBX1/ZEB2/MED12/ALDH1A2/WNK4,9
GO:0043069,negative regulation of programmed cell death,16/57,24/182,0.6666666666666666,2.128654970760234,3.9963174995097677,1.4048690166350243e-4,9.540528396551285e-4,5.451730512315019e-4,MYC/JUN/HIF1A/SQSTM1/GATA2/DUSP1/TNFAIP3/LMNA/BTG2/BAX/NR4A2/MECOM/PPARD/TSC22D3/RARB/MAP2K4,16
GO:0042221,response to chemical,36/57,78/182,0.46153846153846156,1.4736842105263157,3.7268442979352705,1.756330785775411e-4,0.0011751919228350177,6.715382416200101e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/ALDH1A1/NFKBIZ/NR4A2/CALCOCO2/PPARD/PER1/RARB/MAP2K4/ALDH1A2/NFAT5/MT2A/MT1X/P2RX1/CRHBP/WNK4,36
GO:0070887,cellular response to chemical stimulus,28/57,55/182,0.509090909090909,1.6255183413078147,3.7397385531770633,2.16172407736779e-4,0.0014254847176845573,8.14562695819747e-4,MYC/JUN/HIF1A/NFKBIA/EGR1/DUSP1/TNFAIP3/IRF3/NCOA3/USF1/LMNA/MAVS/BTG2/RHOB/KLF2/ALDH1A1/NFKBIZ/NR4A2/PPARD/PER1/RARB/MAP2K4/ALDH1A2/NFAT5/MT2A/MT1X/CRHBP/WNK4,28
GO:0006950,response to stress,39/57,89/182,0.43820224719101125,1.3991720875221763,3.5476061822030993,3.121448443154176e-4,0.002028941488050214,0.001159395136028694,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BTG2/BAX/RHOB/KLF2/APAF1/NFKBIZ/NR4A2/ZEB2/NFE2/CALCOCO2/PPARD/PER1/TSC22D3/MAP2K4/NFAT5/MT2A/MT1X/P2RX1/CRHBP/PBXIP1/DYRK1B/WNK4,39
GO:0035295,tube development,15/57,23/182,0.6521739130434783,2.082379862700229,3.739958372997171,3.6024025228636824e-4,0.002308581898454895,0.00131918965625994,MYC/JUN/HIF1A/GATA2/TNFAIP3/BAX/RHOB/KLF2/APAF1/PBX1/ZEB2/RARB/MED12/ALDH1A2/WNK4,15
GO:0048468,cell development,25/57,48/182,0.5208333333333334,1.663011695906433,3.6050485509285175,3.8213610433692537e-4,0.002414887881573626,0.001379935932327786,MYC/JUN/HIF1A/NFKBIA/EGR1/GATA2/CYLD/LMNA/ETV6/BHLHE40/BTG2/BAX/KLF2/RUNX3/NFKBIZ/NR4A2/PBX1/MECOM/ZEB2/RARB/FLI1/MED12/ALDH1A2/GAB2/PBXIP1,25
GO:0035556,intracellular signal transduction,31/57,65/182,0.47692307692307695,1.52280701754386,3.540192393533982,4.008295184155595e-4,0.002471274721670475,0.0014121569838117002,MYC/JUN/HIF1A/NFKBIA/ATF3/SQSTM1/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/TRADD/MAVS/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/NR4A2/MECOM/NFE2/PPARD/PER1/RARB/MAP2K4/ALDH1A2/NFAT5/GAB2/P2RX1/WNK4,31
GO:0007154,cell communication,40/57,93/182,0.43010752688172044,1.3733257875872478,3.4670185849777435,4.073529760995289e-4,0.002471274721670475,0.0014121569838117002,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/NFKBIZ/NR4A2/MECOM/ZEB2/NFE2/PPARD/PER1/RARB/MAP2K4/MED12/ALDH1A2/NFAT5/GAB2/P2RX1/CRHBP/PBXIP1/WNK4,40
GO:0023052,signaling,40/57,93/182,0.43010752688172044,1.3733257875872478,3.4670185849777435,4.073529760995289e-4,0.002471274721670475,0.0014121569838117002,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/NFKBIZ/NR4A2/MECOM/ZEB2/NFE2/PPARD/PER1/RARB/MAP2K4/MED12/ALDH1A2/NFAT5/GAB2/P2RX1/CRHBP/PBXIP1/WNK4,40
GO:0034097,response to cytokine,19/57,33/182,0.5757575757575758,1.8383838383838385,3.584498824322783,5.051185720291246e-4,0.002984791561990282,0.0017055951782801609,MYC/HIF1A/NFKBIA/EGR1/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/MAVS/NFKB2/KLF2/NFKBIZ/CALCOCO2/ALDH1A2/NFAT5/MT2A/MT1X/CRHBP,19
GO:1901652,response to peptide,19/57,33/182,0.5757575757575758,1.8383838383838385,3.584498824322783,5.051185720291246e-4,0.002984791561990282,0.0017055951782801609,MYC/HIF1A/NFKBIA/EGR1/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/MAVS/NFKB2/KLF2/NFKBIZ/CALCOCO2/ALDH1A2/NFAT5/MT2A/MT1X/CRHBP,19
GO:0030900,forebrain development,9/57,11/182,0.8181818181818182,2.61244019138756,3.71538318212866,5.636844843292185e-4,0.00320595550462243,0.0018319745740699603,HIF1A/GATA2/BTG2/BAX/APAF1/NR4A2/ZEB2/RARB/ALDH1A2,9
GO:0043122,regulation of canonical NF-kappaB signal transduction,9/57,11/182,0.8181818181818182,2.61244019138756,3.71538318212866,5.636844843292185e-4,0.00320595550462243,0.0018319745740699603,NFKBIA/SQSTM1/TNFAIP3/IRF3/CYLD/TRADD/MAVS/PER1/NFAT5,9
GO:0050678,regulation of epithelial cell proliferation,9/57,11/182,0.8181818181818182,2.61244019138756,3.71538318212866,5.636844843292185e-4,0.00320595550462243,0.0018319745740699603,MYC/JUN/HIF1A/GATA2/TNFAIP3/BAX/RUNX3/PPARD/ALDH1A2,9
GO:0071495,cellular response to endogenous stimulus,16/57,26/182,0.6153846153846154,1.9649122807017543,3.578771065489003,5.839978161835057e-4,0.003277422452072858,0.001872812829755919,JUN/HIF1A/EGR1/DUSP1/NCOA3/USF1/KLF2/APAF1/NFKBIZ/NR4A2/ZEB2/PPARD/PER1/RARB/ALDH1A2/CRHBP,16
GO:0008283,cell population proliferation,25/57,49/182,0.5102040816326531,1.6290726817042607,3.468923752557163,6.050764962000497e-4,0.003277422452072858,0.001872812829755919,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/LMNA/ETV6/BTG2/BAX/RUNX3/NFKBIZ/PBX1/MECOM/ZEB2/PPARD/MAFG/RARB/ALDH1A2/GAB2/PBXIP1,25
GO:0007249,canonical NF-kappaB signal transduction,10/57,13/182,0.7692307692307693,2.456140350877193,3.669046951602477,6.122657328048197e-4,0.003277422452072858,0.001872812829755919,NFKBIA/SQSTM1/TNFAIP3/IRF3/CYLD/TRADD/MAVS/NFKB2/PER1/NFAT5,10
GO:0007420,brain development,10/57,13/182,0.7692307692307693,2.456140350877193,3.669046951602477,6.122657328048197e-4,0.003277422452072858,0.001872812829755919,HIF1A/GATA2/BTG2/BAX/APAF1/NR4A2/PBX1/ZEB2/RARB/ALDH1A2,10
GO:0060322,head development,10/57,13/182,0.7692307692307693,2.456140350877193,3.669046951602477,6.122657328048197e-4,0.003277422452072858,0.001872812829755919,HIF1A/GATA2/BTG2/BAX/APAF1/NR4A2/PBX1/ZEB2/RARB/ALDH1A2,10
GO:0009058,biosynthetic process,47/57,119/182,0.3949579831932773,1.2610939112487098,3.2600304671803553,7.050541336205325e-4,0.003730228265085375,0.0021315590086202142,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/LMNA/MAVS/ETV6/BHLHE40/BTG2/EIF4EBP1/NFKB2/KLF2/RUNX3/ALDH1A1/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/NFE2/PPARD/MAFG/PER1/TSC22D3/RARB/FLI1/MED12/ALDH1A2/NFAT5/THOC3/MED13L/P2RX1/CPA3/PBXIP1/DYRK1B/WNK4,47
GO:0050896,response to stimulus,50/57,131/182,0.3816793893129771,1.218695593946699,3.1842877195257917,8.372914701428046e-4,0.004378938148448001,0.002502250370541714,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BHLHE40/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/RUNX3/ALDH1A1/NFKBIZ/NR4A2/IER2/MECOM/ZEB2/NFE2/CALCOCO2/PPARD/PER1/TSC22D3/RARB/MAP2K4/MED12/ALDH1A2/NFAT5/GAB2/MT2A/MT1X/P2RX1/CRHBP/PBXIP1/DYRK1B/WNK4,50
GO:0043066,negative regulation of apoptotic process,14/57,22/182,0.6363636363636364,2.0318979266347688,3.4762403612871453,8.901813455477783e-4,0.004602642184366354,0.002630081248209345,MYC/JUN/HIF1A/GATA2/DUSP1/TNFAIP3/LMNA/BTG2/BAX/NR4A2/PPARD/TSC22D3/RARB/MAP2K4,14
GO:0032502,developmental process,39/57,92/182,0.42391304347826086,1.3535469107551488,3.247442084400148,9.059418821594289e-4,0.004631500633511687,0.002646571790578107,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/NCOA3/CYLD/TRADD/LMNA/ETV6/BHLHE40/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/PPARD/MAFG/RARB/FLI1/MED12/ALDH1A2/GAB2/PBXIP1/DYRK1B/WNK4,39
GO:0048856,anatomical structure development,38/57,89/182,0.42696629213483145,1.3632958801498127,3.2287596018766975,9.86562144822711e-4,0.004987619732159261,0.0028500684183767203,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/GATA2/DUSP1/TNFAIP3/NCOA3/CYLD/TRADD/LMNA/ETV6/BHLHE40/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/MECOM/ZEB2/PPARD/MAFG/RARB/FLI1/MED12/ALDH1A2/GAB2/PBXIP1/DYRK1B/WNK4,38
GO:0035239,tube morphogenesis,13/57,20/182,0.65,2.075438596491228,3.4329289743400357,0.001071856896344467,0.0053592844817223345,0.003062448275269905,MYC/JUN/HIF1A/GATA2/TNFAIP3/BAX/RHOB/KLF2/APAF1/PBX1/ZEB2/MED12/WNK4,13
GO:0002376,immune system process,23/57,45/182,0.5111111111111111,1.6319688109161792,3.2905108523728543,0.0011406847209871564,0.005641429870099524,0.0032236742114854417,MYC/JUN/HIF1A/NFKBIA/EGR1/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/MAVS/BAX/NFKB2/KLF2/RUNX3/NFKBIZ/PBX1/CALCOCO2/TSC22D3/MAP2K4/GAB2/WNK4,23
GO:0007275,multicellular organism development,33/57,74/182,0.44594594594594594,1.4238975817923185,3.1877674365691586,0.0012533499133427046,0.00598964399796679,0.0034226537131238806,MYC/JUN/HIF1A/NFKBIA/EGR1/GATA2/DUSP1/TNFAIP3/NCOA3/CYLD/TRADD/LMNA/ETV6/BHLHE40/BTG2/BAX/RHOB/NFKB2/KLF2/APAF1/RUNX3/NFKBIZ/NR4A2/PBX1/IER2/ZEB2/PPARD/MAFG/RARB/MED12/ALDH1A2/PBXIP1/WNK4,33
GO:0009887,animal organ morphogenesis,12/57,18/182,0.6666666666666666,2.128654970760234,3.3970132114981317,0.001263749063307279,0.00598964399796679,0.0034226537131238806,MYC/JUN/HIF1A/GATA2/TNFAIP3/BAX/PBX1/RARB/FLI1/MED12/ALDH1A2/WNK4,12
GO:0043065,positive regulation of apoptotic process,12/57,18/182,0.6666666666666666,2.128654970760234,3.3970132114981317,0.001263749063307279,0.00598964399796679,0.0034226537131238806,MYC/JUN/ATF3/SQSTM1/DUSP1/CYLD/TRADD/BAX/RHOB/APAF1/RARB/ALDH1A2,12
GO:0043068,positive regulation of programmed cell death,12/57,18/182,0.6666666666666666,2.128654970760234,3.3970132114981317,0.001263749063307279,0.00598964399796679,0.0034226537131238806,MYC/JUN/ATF3/SQSTM1/DUSP1/CYLD/TRADD/BAX/RHOB/APAF1/RARB/ALDH1A2,12
GO:0007417,central nervous system development,11/57,16/182,0.6875,2.1951754385964914,3.3710043713052524,0.0014508341062658182,0.0068054589520716215,0.0038888336868980688,HIF1A/GATA2/BTG2/BAX/APAF1/NR4A2/PBX1/ZEB2/RARB/MED12/ALDH1A2,11
GO:0051716,cellular response to stimulus,45/57,114/182,0.39473684210526316,1.260387811634349,3.0629529790065377,0.001489606344257146,0.006827341900177005,0.003901338228672574,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/NCOA3/CYLD/USF1/TRADD/LMNA/MAVS/BTG2/BAX/EIF4EBP1/RHOB/NFKB2/KLF2/APAF1/ALDH1A1/NFKBIZ/NR4A2/MECOM/ZEB2/NFE2/PPARD/PER1/RARB/MAP2K4/MED12/ALDH1A2/NFAT5/GAB2/MT2A/MT1X/P2RX1/CRHBP/PBXIP1/DYRK1B/WNK4,45
GO:0009966,regulation of signal transduction,26/57,54/182,0.48148148148148145,1.5373619233268354,3.170885014807066,0.001536446582428014,0.006827341900177005,0.003901338228672574,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/MAVS/BAX/KLF2/APAF1/NR4A2/MECOM/ZEB2/PPARD/PER1/NFAT5/CRHBP/PBXIP1,26
GO:0141124,intracellular signaling cassette,22/57,43/182,0.5116279069767442,1.6336189310485516,3.2016708424387756,0.0015447356750100142,0.006827341900177005,0.003901338228672574,MYC/JUN/NFKBIA/ATF3/SQSTM1/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/MAVS/RHOB/NFKB2/MECOM/NFE2/PPARD/PER1/MAP2K4/NFAT5/GAB2/P2RX1/WNK4,22
GO:0002521,leukocyte differentiation,10/57,14/182,0.7142857142857143,2.280701754385965,3.3587609104848726,0.0016069922750185288,0.006827341900177005,0.003901338228672574,MYC/JUN/EGR1/GATA2/CYLD/BAX/RUNX3/NFKBIZ/PBX1/GAB2,10
GO:0060284,regulation of cell development,10/57,14/182,0.7142857142857143,2.280701754385965,3.3587609104848726,0.0016069922750185288,0.006827341900177005,0.003901338228672574,MYC/HIF1A/NFKBIA/GATA2/CYLD/BHLHE40/BTG2/RUNX3/NFKBIZ/ZEB2,10
GO:0071396,cellular response to lipid,10/57,14/182,0.7142857142857143,2.280701754385965,3.3587609104848726,0.0016069922750185288,0.006827341900177005,0.003901338228672574,NFKBIA/TNFAIP3/IRF3/NCOA3/BTG2/NFKBIZ/PPARD/PER1/ALDH1A2/CRHBP,10
GO:0010646,regulation of cell communication,27/57,57/182,0.47368421052631576,1.5124653739612186,3.1438995141582784,0.0016334778666648722,0.006827341900177005,0.003901338228672574,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/MAVS/BAX/KLF2/APAF1/NR4A2/MECOM/ZEB2/PPARD/PER1/NFAT5/P2RX1/CRHBP/PBXIP1,27
GO:0023051,regulation of signaling,27/57,57/182,0.47368421052631576,1.5124653739612186,3.1438995141582784,0.0016334778666648722,0.006827341900177005,0.003901338228672574,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/SQSTM1/GATA2/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/LMNA/MAVS/BAX/KLF2/APAF1/NR4A2/MECOM/ZEB2/PPARD/PER1/NFAT5/P2RX1/CRHBP/PBXIP1,27
GO:0001822,kidney development,8/57,10/182,0.8,2.5543859649122806,3.404994004359868,0.0016355610266358099,0.006827341900177005,0.003901338228672574,MYC/EGR1/BAX/APAF1/PBX1/RARB/ALDH1A2/WNK4,8
GO:0010817,regulation of hormone levels,8/57,10/182,0.8,2.5543859649122806,3.404994004359868,0.0016355610266358099,0.006827341900177005,0.003901338228672574,HIF1A/EGR1/ALDH1A1/PPARD/ALDH1A2/CPA3/CRHBP/WNK4,8
GO:0016055,Wnt signaling pathway,8/57,10/182,0.8,2.5543859649122806,3.404994004359868,0.0016355610266358099,0.006827341900177005,0.003901338228672574,MYC/EGR1/TNFAIP3/CYLD/NR4A2/ZEB2/MED12/PBXIP1,8
GO:0072001,renal system development,8/57,10/182,0.8,2.5543859649122806,3.404994004359868,0.0016355610266358099,0.006827341900177005,0.003901338228672574,MYC/EGR1/BAX/APAF1/PBX1/RARB/ALDH1A2/WNK4,8
GO:0007423,sensory organ development,9/57,12/182,0.75,2.3947368421052633,3.366511823473243,0.0016898861535363408,0.006865162498741384,0.003922949999280791,MYC/JUN/HIF1A/GATA2/BAX/PBX1/ZEB2/RARB/ALDH1A2,9
GO:0048729,tissue morphogenesis,9/57,12/182,0.75,2.3947368421052633,3.366511823473243,0.0016898861535363408,0.006865162498741384,0.003922949999280791,MYC/HIF1A/RHOB/APAF1/PBX1/ZEB2/MED12/ALDH1A2/WNK4,9
GO:1903131,mononuclear cell differentiation,9/57,12/182,0.75,2.3947368421052633,3.366511823473243,0.0016898861535363408,0.006865162498741384,0.003922949999280791,MYC/JUN/EGR1/GATA2/CYLD/BAX/RUNX3/NFKBIZ/PBX1,9
GO:0042127,regulation of cell population proliferation,20/57,38/182,0.5263157894736842,1.680517082179132,3.175932710094778,0.0017678646002678934,0.007118392859485765,0.004067653062563295,MYC/JUN/HIF1A/NFKBIA/EGR1/ATF3/GATA2/DUSP1/TNFAIP3/LMNA/BTG2/BAX/RUNX3/PBX1/PPARD/MAFG/RARB/ALDH1A2/GAB2/PBXIP1,20
GO:0071345,cellular response to cytokine stimulus,16/57,28/182,0.5714285714285714,1.8245614035087718,3.1942092741024903,0.0019150247171892567,0.007643300406325542,0.004367600232186024,MYC/HIF1A/NFKBIA/EGR1/DUSP1/TNFAIP3/IRF3/CYLD/TRADD/MAVS/KLF2/NFKBIZ/NFAT5/MT2A/MT1X/CRHBP,16
GO:0097190,apoptotic signaling pathway,13/57,21/182,0.6190476190476191,1.976608187134503,3.204341385086645,0.002116491313425423,0.008373943892248412,0.004785110795570522,MYC/HIF1A/ATF3/TNFAIP3/CYLD/TRADD/LMNA/BAX/APAF1/NFKBIZ/NR4A2/PPARD/MAP2K4,13
GO:0008285,negative regulation of cell population proliferation,12/57,19/182,0.631578947368421,2.0166204986149583,3.153287501243158,0.0025761304569410517,0.01010464963713947,0.00577408550693684,MYC/JUN/GATA2/DUSP1/TNFAIP3/LMNA/BTG2/BAX/RUNX3/PPARD/RARB/ALDH1A2,12
