gene,logFC,QValue,KO_condition
ATP13A2,0.373703008040549,0.0380920527639083,EIF2AK1
SNRNP25,2.02411439625013,2.95913893014774e-20,EIF2AK1
DPF3,0.58133905433282,0.0355965552756203,EIF2AK1
RANBP1,1.56387602913014,4.74654875071665e-13,EIF2AK1
CCNG1,-0.7666187707673,0.000568457315662282,EIF2AK1
CATSPERB,-0.686725910643848,0.00583378268455385,EIF2AK1
NOLC1,2.18276198827118,1.88978465752336e-25,EIF2AK1
DDX41,0.956172077632704,5.7761242662877e-06,EIF2AK1
ANXA2,0.792443011803886,0.000130129551415232,EIF2AK1
AGPAT5,0.679290556841767,0.000979171248563573,EIF2AK1
FHOD3,-1.08197065457437,0.00233866572310605,EIF2AK1
BCL2L12,1.11773237489695,1.36973643293526e-07,EIF2AK1
YPEL3,-2.03930513687208,2.82140030731333e-14,EIF2AK1
PYCR2,0.444685875629878,0.0182132729556763,EIF2AK1
TMF1,-0.525184660259204,0.0105420636417058,EIF2AK1
RPS10,0.987517399168133,5.50603260909911e-06,EIF2AK1
PSMD14,1.14744857563234,4.13647292952536e-08,EIF2AK1
EIF2S1,1.6917943813855,6.29741933870417e-16,EIF2AK1
POLDIP3,0.625425373204709,0.00210525400870812,EIF2AK1
SRM,2.53185050980567,2.15045906235833e-33,EIF2AK1
FEZ1,-0.50118275538194,0.0359468614599919,EIF2AK1
SWI5,0.45734977495157,0.0239427802202604,EIF2AK1
GTPBP4,1.91365955424858,1.25256581299524e-19,EIF2AK1
GNE,0.451735561446471,0.0215251537168479,EIF2AK1
SUMF2,-0.38648719272649,0.0353727190684539,EIF2AK1
RPL21,0.926908014711371,1.14537414437725e-05,EIF2AK1
AKAP11,-0.618322578812291,0.00289863840471549,EIF2AK1
CCDC86,2.46432244939983,1.0211398000412e-29,EIF2AK1
ATP5MC3,1.4152837640861,2.75732708674386e-11,EIF2AK1
TOMM34,0.6848238336382,0.00113321290694909,EIF2AK1
MPZL1,0.443442530273917,0.0184488144004266,EIF2AK1
REXO2,0.470151162043815,0.0155483879757573,EIF2AK1
PSMC4,0.952830154778243,4.80542213319803e-06,EIF2AK1
KDELR3,-0.731316612888969,0.00108663838376662,EIF2AK1
KLHL7,0.404816472714117,0.0422313010638,EIF2AK1
ILRUN,0.365972437517187,0.0418238857554477,EIF2AK1
SLIRP,1.47689996997217,3.24439443525944e-10,EIF2AK1
SLC25A19,1.69094625609004,9.83720178536892e-14,EIF2AK1
IGFLR1,1.04704416446649,0.00022623297674315,EIF2AK1
ECH1,-0.361949570582085,0.0455916531448384,EIF2AK1
LINC02210-CRHR1,-0.713402821550795,0.0180002902510536,EIF2AK1
ZCCHC17,1.06804049490594,1.84113722428258e-06,EIF2AK1
MRPS5,1.14804217092084,9.72906618294888e-08,EIF2AK1
TADA1,0.85686976800823,0.000156375394313579,EIF2AK1
MED16,0.685634905966785,0.000854484001334697,EIF2AK1
NARF,0.544006893769623,0.00577936959279915,EIF2AK1
BCS1L,1.51733690023657,5.69408917937777e-11,EIF2AK1
PIDD1,0.410754324988362,0.0299070046695912,EIF2AK1
MTF2,0.479753142824465,0.0131424231033212,EIF2AK1
KLRC4-KLRK1,-0.981828126955685,0.00662006340460576,EIF2AK1
DMAC1,1.39559611361668,1.47175238919414e-08,EIF2AK1
GNG5,0.718933906341624,0.000472770050712234,EIF2AK1
SAP30,0.692196612878175,0.00819962262519838,EIF2AK1
FKBP14,-0.515792124182444,0.0127418691388303,EIF2AK1
TUBA4A,0.920068444084428,1.74231955203888e-05,EIF2AK1
RCN2,0.807628820750951,0.000201538247860351,EIF2AK1
SLC25A22,1.59205403335239,4.63068432068097e-13,EIF2AK1
MMADHC,0.768641047215696,0.000191232349886695,EIF2AK1
SLBP,1.4216340575221,1.65761701759712e-11,EIF2AK1
CAMK4,-1.14282986634949,0.00171764125757716,EIF2AK1
CDC34,0.780378605051053,0.000193610048933179,EIF2AK1
VPS25,0.95622577971506,7.52832368256772e-06,EIF2AK1
CD81,1.0494850472173,5.30947000512194e-07,EIF2AK1
ATP5MJ,1.17506024351238,1.21997900050171e-07,EIF2AK1
GPC2,-0.601500210968417,0.0318405118413843,EIF2AK1
HDAC11,-0.483079449620465,0.0366395067265861,EIF2AK1
FCGR3B,-0.737013399454507,0.0292860759085586,EIF2AK1
TMEM11,1.15678549763459,2.00878669184113e-06,EIF2AK1
BCL6,-2.47325266508374,1.66938518316289e-22,EIF2AK1
EXTL1,-0.677288850844068,0.0164188627408628,EIF2AK1
TCAF2,-1.09829585834661,3.01435015441149e-05,EIF2AK1
CELF2,-0.707449316525605,0.000853225260703894,EIF2AK1
PRKAB2,-1.35986302299959,3.79624778953648e-09,EIF2AK1
NDUFA10,0.838246797678701,5.93680824483352e-05,EIF2AK1
OXCT1,0.79797905368564,0.000133418457000552,EIF2AK1
MFN1,0.504408001284259,0.0108491926422666,EIF2AK1
KIF3A,0.85487919352014,0.000535284355076738,EIF2AK1
HDAC3,0.989332078893276,2.57976228224275e-06,EIF2AK1
AURKA,0.987037874074857,2.55215656468931e-06,EIF2AK1
MRPL17,0.790892304038253,0.00081287881974535,EIF2AK1
PRDX4,1.52824528786371,6.20297519758299e-12,EIF2AK1
TOMM70,0.714647094276056,0.000466568817733399,EIF2AK1
NBL1,0.845684733275738,0.000463931937227308,EIF2AK1
TK1,0.732232912107701,0.000350322271584351,EIF2AK1
SAT1,-2.17012526421887,1.75812567731551e-19,EIF2AK1
MCM2,1.36263717182074,8.68005818582818e-11,EIF2AK1
UBE2E3,0.928310206014362,1.62362631174878e-05,EIF2AK1
RUVBL2,1.36012337494557,9.03475073370974e-11,EIF2AK1
TMEM241,0.488275414312737,0.0149295986728576,EIF2AK1
LSM2,0.956008224302952,5.61538206434759e-06,EIF2AK1
TPGS2,0.572698510196537,0.00399488488416989,EIF2AK1
HOXC5,-0.815816011369513,0.0248310540096637,EIF2AK1
FAM86B2,1.12515608788881,0.00133391241140247,EIF2AK1
SUCLG1,0.957304601751189,6.41339155319989e-06,EIF2AK1
MME,-1.36741779070235,5.03484061257165e-08,EIF2AK1
CCNI2,-2.25623292720675,5.28937227520614e-16,EIF2AK1
CDCA2,0.80343280184941,0.000132192129699493,EIF2AK1
NDUFA2,1.02381340379028,5.97182124685856e-06,EIF2AK1
TMEM147,1.84311599180746,1.13772434838053e-16,EIF2AK1
PRTN3,-1.75409073994884,2.94740711813182e-05,EIF2AK1
ZFYVE21,0.887064858774083,0.000428035710398472,EIF2AK1
ACHE,2.05246680953301,8.77774172150295e-12,EIF2AK1
CHST2,1.41285221123106,3.55300898022727e-11,EIF2AK1
MRC2,-1.43366327571002,6.59809032602005e-10,EIF2AK1
AP3B2,-1.52494104647442,9.74106972848392e-05,EIF2AK1
ATF7IP2,-0.54945761968465,0.00671310737087522,EIF2AK1
SNRPB,1.0930631193597,1.76013773110817e-07,EIF2AK1
CA8,0.520213895867023,0.00955234934925266,EIF2AK1
HSF2,0.625805162062606,0.00383705601026618,EIF2AK1
VBP1,0.400134312615162,0.029055068621728,EIF2AK1
SEC22B,-0.392589967027645,0.0334626208921829,EIF2AK1
PDHB,0.981521219175241,9.73309073862748e-06,EIF2AK1
DCXR,0.920422112441271,1.53783338646271e-05,EIF2AK1
KIAA1549,-1.28556278270835,0.000529444568823058,EIF2AK1
PWP2,2.14860705305475,4.01042285983645e-16,EIF2AK1
AP1S3,0.868871634104326,0.004800270504599,EIF2AK1
WDR44,0.66740268694408,0.00176049563914019,EIF2AK1
H2BC21,0.857729586324997,4.00155134316074e-05,EIF2AK1
MDH1,0.744883725582255,0.000281419328137981,EIF2AK1
COX7A2,0.73663351677181,0.000366723872438122,EIF2AK1
RBMS2,-0.803175998882986,0.00148039430310869,EIF2AK1
GGH,0.850607445787684,0.000151507293526202,EIF2AK1
RSAD1,1.1692644354885,4.40079885959525e-07,EIF2AK1
CCDC28B,0.687939427339218,0.00284096918497862,EIF2AK1
RAB3IL1,1.55576042003386,4.48872960605363e-12,EIF2AK1
IDH3B,1.59625395979825,1.73264890292794e-13,EIF2AK1
NMD3,0.462389190324236,0.0150439873236745,EIF2AK1
CD59,0.670829358121451,0.000943715409710149,EIF2AK1
FUOM,1.10169019909456,4.24785633739929e-05,EIF2AK1
CLEC3B,1.57522188929064,1.4382490024993e-07,EIF2AK1
BBOF1,-0.539277094253846,0.0297737591614092,EIF2AK1
UBOX5,0.584625789612911,0.00864480573735972,EIF2AK1
GGT7,-0.57016826529066,0.00702196668184989,EIF2AK1
GSTP1,1.25365999395027,5.39004609108141e-09,EIF2AK1
PRDX2,1.13087625375594,7.70549186329262e-08,EIF2AK1
DCAF13,1.39837395281046,4.58006808798199e-11,EIF2AK1
HCN3,1.53595620454649,1.78173702912926e-11,EIF2AK1
RASSF4,-3.8709506328829,1.2368036051002e-13,EIF2AK1
CTR9,0.663241648327189,0.00110678206404983,EIF2AK1
GART,1.18451870196228,4.16258422013497e-08,EIF2AK1
AGPAT1,0.667866843052377,0.00100711163898249,EIF2AK1
FH,0.97452339988777,2.88057656614226e-06,EIF2AK1
QDPR,1.0737123624751,1.31530403417438e-05,EIF2AK1
ARHGAP18,-0.538013457933165,0.007810968319218,EIF2AK1
POLR3K,1.77920566418341,1.75497557097649e-14,EIF2AK1
FGF11,-0.404562295317613,0.0447709177563849,EIF2AK1
HLA-C,-1.68539204632649,5.73691681786146e-09,EIF2AK1
USP18,-1.13295263251457,0.00299982997370037,EIF2AK1
CHCHD2,0.540937116745724,0.00783255721891204,EIF2AK1
RTL8C,0.523268083040775,0.0109188797058268,EIF2AK1
PHLDA2,0.646487738013226,0.00903957470301569,EIF2AK1
MORN4,-0.617996489561054,0.00663652574097256,EIF2AK1
BRF2,0.456842385054504,0.0253364914918744,EIF2AK1
RPS10-NUDT3,0.740637690978587,0.000696758766435476,EIF2AK1
DEDD2,0.816410884014481,0.000223971592683659,EIF2AK1
RUSF1,-0.738980830015858,0.000523146646366415,EIF2AK1
SLC9A5,0.969390085714128,1.63063110691974e-05,EIF2AK1
ILF2,1.18308047176432,2.68943668124135e-08,EIF2AK1
CCDC61,0.532404525252604,0.0165099302906245,EIF2AK1
PMAIP1,-1.34373185455567,3.91594450156953e-08,EIF2AK1
YDJC,1.34824444408124,2.2529111983443e-10,EIF2AK1
MELTF,-0.700850858582491,0.00196814401430594,EIF2AK1
TTC38,0.571364080633238,0.00720669937237001,EIF2AK1
ARFIP2,0.724743517598196,0.000668212875913497,EIF2AK1
SDE2,0.875553383811087,2.47813891242004e-05,EIF2AK1
FOSL1,1.17275687070917,5.16645200678916e-07,EIF2AK1
ADGRD1,-0.909656745133672,4.55687371581342e-05,EIF2AK1
GDPD3,-1.15403480111869,0.000629713529088548,EIF2AK1
PCED1A,-0.658008061144031,0.00495607642565411,EIF2AK1
UGCG,0.981995079626284,3.25132562644449e-06,EIF2AK1
RPUSD3,0.966316441574715,6.12812184575006e-06,EIF2AK1
COX6C,0.909468595124856,3.79538901392303e-05,EIF2AK1
NME2,1.07275033459833,3.74129392892327e-07,EIF2AK1
PRMT1,1.69180933238742,6.35841613608672e-16,EIF2AK1
UBL5,1.41551878944888,3.32734601091562e-10,EIF2AK1
XAB2,0.649439859023079,0.00140131032813084,EIF2AK1
CASTOR1,-0.66854655804576,0.0381124694468953,EIF2AK1
TENT5A,0.70342213059648,0.0116059991207114,EIF2AK1
KMT5C,0.555082430928089,0.00613300460875804,EIF2AK1
TMPRSS13,-0.928481410981961,0.00895023067428255,EIF2AK1
TIMP3,-1.59221880339009,3.97517768053242e-08,EIF2AK1
MXD4,-0.502177847507304,0.01392470454942,EIF2AK1
PEX5,1.22365410495146,1.31190015687649e-07,EIF2AK1
HBS1L,0.530528693531531,0.0067590496100075,EIF2AK1
MCM6,1.41834430111554,1.38958546750101e-11,EIF2AK1
MRPL13,1.06907679415353,1.3633337585815e-06,EIF2AK1
LSM3,1.01663637189402,1.48474216465362e-06,EIF2AK1
MRPL43,0.766014633596367,0.000894502952985015,EIF2AK1
CDC45,1.21035364351348,1.08156414776972e-08,EIF2AK1
CCNB2,0.608155018266224,0.00264050102300791,EIF2AK1
MRPL37,1.18407999419017,1.67309192227932e-08,EIF2AK1
RFLNB,0.385339485159191,0.0467573653976843,EIF2AK1
KLRK1,-0.938176107384377,0.00859221723351816,EIF2AK1
STAT3,0.401010884079995,0.0318458368814815,EIF2AK1
UBC,0.442484307214762,0.0202423025094036,EIF2AK1
NDUFA9,1.39863024637841,2.7132260105982e-10,EIF2AK1
ISCA1,1.16965417014432,5.67061836614814e-07,EIF2AK1
PPP2R5D,0.655278398644434,0.00120925384345118,EIF2AK1
NXN,-1.40965386256104,0.000540679996504237,EIF2AK1
EMD,0.875903406681137,2.94528677208283e-05,EIF2AK1
MACC1,-0.436576733713488,0.0234741364980405,EIF2AK1
HSP90AB1,1.58415395527074,5.65182448552081e-11,EIF2AK1
RBM43,-0.721772080100005,0.00286817417616477,EIF2AK1
C12orf29,1.07833334922899,2.39119100361401e-06,EIF2AK1
ALKBH6,0.806551813866969,0.000658794639693773,EIF2AK1
VDAC2,0.734637849172456,0.00041282168739896,EIF2AK1
KIF23,0.645208694046088,0.00172453705540561,EIF2AK1
ATP5F1E,1.02048156119117,1.4035146960101e-06,EIF2AK1
GLRX3,0.989264900460848,2.53604178398628e-06,EIF2AK1
FAM161A,0.653775918911525,0.0358377392303185,EIF2AK1
ZNF341,0.833991361780968,0.00259900711239011,EIF2AK1
EFNB1,1.35206766700645,5.87451899927556e-05,EIF2AK1
NOXA1,-2.23566679401141,7.37386833351393e-14,EIF2AK1
NEK2,0.506949444451588,0.0107443655571167,EIF2AK1
ZFYVE27,0.45849311650031,0.0197054681904449,EIF2AK1
MZT2A,0.617639463159555,0.00368350608098882,EIF2AK1
KCTD7,-0.632396654047793,0.0034329946423753,EIF2AK1
MICOS13,1.3654179346385,8.1473608067522e-09,EIF2AK1
SPR,1.16529222619622,2.91866748142113e-06,EIF2AK1
CHRNA5,1.38563755036401,1.09962814009801e-06,EIF2AK1
DYNLT3,-0.769497743592674,0.0020956713838289,EIF2AK1
MORF4L1,0.475406109972168,0.0131971723003195,EIF2AK1
KANK3,0.985332192930279,0.00132490989464428,EIF2AK1
ALKBH2,1.15320418903451,7.28570577778494e-06,EIF2AK1
FERMT3,0.578657946394149,0.00426912509918665,EIF2AK1
SLC35G1,0.882945183404767,0.000733213811263561,EIF2AK1
NDUFA12,0.937252551163445,4.90425227795562e-05,EIF2AK1
PRDM10,0.798427852162139,0.000457328950257131,EIF2AK1
ABI3BP,-1.33675140141299,0.000220061546295667,EIF2AK1
OR51B5,0.695665639850404,0.000670242373104863,EIF2AK1
MRPS26,1.62442947252065,1.57069376512941e-10,EIF2AK1
COX6B1,0.982504684490385,2.45775365128592e-06,EIF2AK1
TAF13,0.72715257673297,0.00103206805919796,EIF2AK1
ETFA,0.859832607771318,3.52368253643568e-05,EIF2AK1
ATP5MF,1.07777973698109,2.49644706334759e-07,EIF2AK1
DHX58,-2.10278098961837,1.37391565326743e-08,EIF2AK1
POLR2F,1.81915492137393,1.85106492532611e-11,EIF2AK1
CCDC157,0.95487684307212,4.12402177834742e-05,EIF2AK1
AZIN2,-1.7361954610111,3.36873317852684e-05,EIF2AK1
TMEM25,-0.679140331258034,0.0201174569637107,EIF2AK1
RPA3,0.656763025073074,0.00280687042024279,EIF2AK1
PDCD5,0.791398292016275,0.00103137112841185,EIF2AK1
FBXO5,0.958866681585226,6.6531609776504e-06,EIF2AK1
NPM3,1.54686553617473,2.66238805720496e-11,EIF2AK1
ANXA6,-0.726390843609325,0.00213437432018007,EIF2AK1
TRIP13,1.40612390097453,5.29406512387415e-11,EIF2AK1
JPT2,1.03294036367795,7.84203291811997e-07,EIF2AK1
CAPZA2,0.42116018628385,0.0235761054688562,EIF2AK1
PPOX,0.668970352900279,0.0015128905848486,EIF2AK1
FBXO41,1.01636146062467,1.24851393151549e-05,EIF2AK1
CYB561A3,0.794488447180754,0.000145119064603245,EIF2AK1
FBL,1.56160759624804,8.84860523594899e-14,EIF2AK1
DNPH1,0.84724403746695,0.000159326023173243,EIF2AK1
ZWINT,1.23405136597538,5.8263914374299e-09,EIF2AK1
MICALL2,0.828390834046535,6.31462531601157e-05,EIF2AK1
SPATA20,-1.47286456538707,3.29670012553685e-07,EIF2AK1
RPGRIP1L,0.488600184427464,0.0451325402899196,EIF2AK1
SNRPA1,1.06554701691029,9.51306637525269e-07,EIF2AK1
RUNDC3A,0.620567443087594,0.0412662831438192,EIF2AK1
CLIP2,-1.96731946941457,3.28663761597535e-15,EIF2AK1
KCTD9,0.509300382360063,0.0103822470688772,EIF2AK1
OVGP1,-1.27622744973469,0.000491904613808842,EIF2AK1
RIPK2,-0.432205848087747,0.0277716851800917,EIF2AK1
TUBA1A,0.888772356826564,1.84310464838311e-05,EIF2AK1
DLK1,-1.24899178164173,8.4354070416289e-08,EIF2AK1
PXYLP1,-0.628795219484229,0.036087563953731,EIF2AK1
FUZ,0.695403082524813,0.00164897036795836,EIF2AK1
PEX11G,-0.843221355983114,0.0107885911830774,EIF2AK1
PML,0.582569280288995,0.00380447419072897,EIF2AK1
SPIN2B,0.688700474260034,0.0167932288406709,EIF2AK1
SH2D3A,1.65153261785258,2.37477436494278e-10,EIF2AK1
CDK16,0.742963415637886,0.000305904899279774,EIF2AK1
AOC3,-0.61150621414018,0.0442466753145942,EIF2AK1
NDUFB3,1.27015878247161,1.19364545438689e-07,EIF2AK1
TEAD4,1.44411837103112,9.15365670572402e-10,EIF2AK1
C3,-2.28702246092271,3.16680350761544e-15,EIF2AK1
GLB1L2,0.546086645274807,0.00862015758864944,EIF2AK1
THYN1,0.516800423154597,0.0142125617231916,EIF2AK1
CBLB,-0.869832124804531,0.000232879022933711,EIF2AK1
PDXP,1.1886850941242,7.18944975013927e-08,EIF2AK1
TOMM5,1.65888663133988,4.50512934738902e-14,EIF2AK1
VDAC3,1.05138656565474,5.4847153202661e-07,EIF2AK1
HLTF,0.35132750710342,0.0455354488402748,EIF2AK1
NME1-NME2,1.37139009527875,1.29104784589405e-10,EIF2AK1
COBL,-0.812962428420518,0.0160118380745919,EIF2AK1
BSN,2.39553832755373,1.93426057730543e-18,EIF2AK1
EGF,-2.15536314253753,1.79741861056224e-15,EIF2AK1
AKR1A1,-0.405214425784431,0.030052450739135,EIF2AK1
SLC25A42,0.547225377068367,0.00722484882069596,EIF2AK1
ZCCHC2,0.641615840842913,0.00390671033916483,EIF2AK1
ADORA2A,-1.28488318010384,0.000386924798841196,EIF2AK1
LAGE3,1.43717155074567,1.23822546231033e-10,EIF2AK1
CHAD,-2.7774734819081,1.73150617662954e-09,EIF2AK1
PEX7,0.67142299248349,0.00945668530921849,EIF2AK1
ETFB,0.700575111888867,0.00118224487903718,EIF2AK1
NELFCD,1.15187565486026,4.29491864639639e-08,EIF2AK1
ERI3,0.958669623780984,7.63039416284899e-06,EIF2AK1
RHAG,1.00187347784514,2.15352806965677e-06,EIF2AK1
CDK5R1,1.78802389131907,1.38303217991233e-09,EIF2AK1
PRKAR1B,1.46095112011257,1.42648972591326e-10,EIF2AK1
CAB39L,0.914784425057965,0.00564602336888413,EIF2AK1
NTAN1,0.725276729243484,0.00355634497457559,EIF2AK1
HSPA5,-1.06462548122231,1.51078543994604e-05,EIF2AK1
STAB1,0.470698279430492,0.0302355082163778,EIF2AK1
TAP2,0.670171279154158,0.00117055122585382,EIF2AK1
RHOC,0.471713225207805,0.0136217291204626,EIF2AK1
ATP5PD,0.583311436650526,0.00361514981313554,EIF2AK1
FHOD1,1.37240166935621,6.69403238565057e-11,EIF2AK1
TSPAN5,-0.759038603983193,0.00389686824818714,EIF2AK1
IGSF22,-2.01698744484332,9.46453453335607e-07,EIF2AK1
ITGA3,-2.64655729042407,6.28063796233912e-10,EIF2AK1
WDR45B,0.496466052016253,0.0120063439342168,EIF2AK1
TRIP10,0.812883409025441,0.000121495220640166,EIF2AK1
SLC15A2,-2.37269602370037,2.94472561958711e-09,EIF2AK1
TST,0.994553556614141,9.36293315726575e-05,EIF2AK1
C1QTNF6,-1.52845409690376,1.53668610635961e-06,EIF2AK1
YBX1,1.62372827472712,2.10361470821064e-14,EIF2AK1
CDK7,0.551407493903212,0.00720235867526087,EIF2AK1
SFN,2.04310256225448,1.09045820457218e-08,EIF2AK1
LRRC20,0.41025330571937,0.0436329959718459,EIF2AK1
NABP2,1.07196210105176,1.1591402871788999e-06,EIF2AK1
PRELID1,2.07552168180421,4.81264214499286e-23,EIF2AK1
SLC5A2,-0.658747890137145,0.00203831209585003,EIF2AK1
NDUFB6,1.50396807974696,3.58373706341893e-10,EIF2AK1
SPHK1,1.8019894711716,8.71461436103267e-15,EIF2AK1
FBXO7,0.375676431062841,0.0360966723133384,EIF2AK1
NDUFA1,0.876681612139307,0.000155749963236903,EIF2AK1
VTI1B,-0.692629861942432,0.00102863196858474,EIF2AK1
PLEKHA4,-0.412611968801741,0.0359653714637218,EIF2AK1
RUSC2,0.352328928565356,0.0481849528688871,EIF2AK1
SEL1L3,-1.55926312005268,9.10366701756416e-12,EIF2AK1
CACNA1H,-2.59888601780761,1.56816643663826e-08,EIF2AK1
RBBP7,1.24332462543625,2.94472561958711e-09,EIF2AK1
POMP,1.046692873417,9.23713075238623e-07,EIF2AK1
MRPS9,1.08591904909541,1.45437880572307e-06,EIF2AK1
NATD1,-0.687795700058565,0.00199858206831247,EIF2AK1
KDELR2,-0.389980061582634,0.0355570654813376,EIF2AK1
AMPD2,1.05775153210735,6.59010000368619e-07,EIF2AK1
PIK3IP1,-1.61890088383701,4.01310847504714e-08,EIF2AK1
KCP,0.48568988906539,0.013135574993254,EIF2AK1
FNDC11,0.683893849966341,0.0296692848337905,EIF2AK1
EIF2AK1,-1.13842624464725,5.44050955901052e-07,EIF2AK1
PSMA6,1.07139208001109,4.06340370213529e-07,EIF2AK1
SDHD,0.827964849687525,6.18642436459283e-05,EIF2AK1
PDHA1,1.53695080719301,2.99097061404618e-13,EIF2AK1
SOD1,1.34403345666886,1.40813869835599e-10,EIF2AK1
ERBB3,-1.40469104359952,8.68073478695294e-09,EIF2AK1
CNST,0.40932258719695,0.0264714572896451,EIF2AK1
ACAP1,-1.22189288982233,4.18045313718781e-06,EIF2AK1
POLR2A,1.42563661735714,2.6967186265246e-11,EIF2AK1
MPP6,0.759772098723813,0.000388642395698347,EIF2AK1
ABHD14A,0.503277897918011,0.018177061807189,EIF2AK1
E2F7,0.478134216221711,0.0148090534666742,EIF2AK1
TOR3A,1.38982976917984,1.0128503281258e-10,EIF2AK1
MAP2K3,1.45698620914675,5.63078856402372e-08,EIF2AK1
FSCN3,0.435156903777081,0.0350114671030312,EIF2AK1
GSS,0.401109415019212,0.0293014397773639,EIF2AK1
RPIA,1.51520190527968,1.52241999790211e-10,EIF2AK1
OCEL1,0.760725387840577,0.000983023007196647,EIF2AK1
ZNF25,-0.666386489219523,0.0218563638999237,EIF2AK1
OAZ1,0.537519077799163,0.00799450754791008,EIF2AK1
ITGAL,-1.59993967727836,5.72991844169828e-05,EIF2AK1
LRRC42,0.889412781055998,6.24646016696613e-05,EIF2AK1
AHCY,1.02005047572386,1.39876134088712e-06,EIF2AK1
DDB2,-0.476067289399318,0.0238057254360066,EIF2AK1
IQSEC1,0.895117990987746,1.80965804023737e-05,EIF2AK1
BCL6B,2.01468589110251,6.12791377521594e-11,EIF2AK1
RAN,1.41782552108452,6.69403238565057e-11,EIF2AK1
NUP37,0.905200807013873,2.54395099145252e-05,EIF2AK1
ENO1,1.18921657899021,7.252593023975e-07,EIF2AK1
SEC24D,-1.77534512981354,1.62023343479695e-14,EIF2AK1
EHD4,1.12523892063993,1.05356834779032e-06,EIF2AK1
ATP6V1D,0.664423200957447,0.00177902627926634,EIF2AK1
BRIX1,1.59635905366258,4.62190693297365e-14,EIF2AK1
PROSER2,1.16016591053471,2.11156379226866e-06,EIF2AK1
FEM1C,0.488186386798142,0.0176475369668999,EIF2AK1
PTGES3,1.12113993710717,2.29743018251589e-07,EIF2AK1
SCML2,0.787571528944599,0.00019634387763144,EIF2AK1
TXN,1.08389981428809,2.52643625140238e-07,EIF2AK1
NDUFB4,0.68483170670917,0.00109226757676154,EIF2AK1
ZNF550,-0.63956937361926,0.0115115712283012,EIF2AK1
VCP,1.13946767284303,1.14225634672777e-07,EIF2AK1
DDB1,1.39917795915314,1.12718547357658e-10,EIF2AK1
SLC2A8,1.23350328217642,1.31972179930457e-05,EIF2AK1
ZNF420,0.476578336159176,0.0418704303491705,EIF2AK1
MFSD10,0.841009257549097,0.000132032304197633,EIF2AK1
NEIL2,1.28324596483007,6.68094789228949e-07,EIF2AK1
INSR,-1.08662421356203,0.00041531064293203,EIF2AK1
HABP4,-1.03607817386979,0.00101705563139635,EIF2AK1
CHRNA3,0.912171972182033,0.00457314580419558,EIF2AK1
RIPOR1,0.782727868170416,0.000218752333090899,EIF2AK1
TEPP,-0.720023293968588,0.033973572927502,EIF2AK1
BBS5,1.17396050209614,8.81838929909022e-06,EIF2AK1
GTPBP1,0.359242045316466,0.04184738372598,EIF2AK1
PSMB5,1.42767853162282,1.8101645221918e-11,EIF2AK1
RCL1,0.4113501601981,0.0270526662609281,EIF2AK1
EIF4E,0.612233683747086,0.00244716065041644,EIF2AK1
TRIM39-RPP21,1.11090298160274,5.2713573912069e-07,EIF2AK1
KBTBD3,0.686914145981032,0.00852897619310402,EIF2AK1
TANC1,0.752792259449533,0.00731574377650071,EIF2AK1
GRTP1,0.657573388807858,0.00613338017305128,EIF2AK1
TMEM161A,0.873742631926592,4.88649905611185e-05,EIF2AK1
BZW2,1.13730568628581,5.51187053920368e-08,EIF2AK1
ANKS1B,-0.668355397062513,0.0169914340135844,EIF2AK1
HDAC6,-0.441515017955021,0.0213476500226311,EIF2AK1
MINK1,0.802377259221697,0.000116437707792676,EIF2AK1
NIPSNAP3B,-0.665739105816731,0.0194066304675285,EIF2AK1
SLC25A17,0.962719310254462,9.74899942843228e-06,EIF2AK1
JSRP1,0.753320178404105,0.000248517922706947,EIF2AK1
MCM4,1.52812986892338,1.7813337849852e-12,EIF2AK1
NDUFS5,1.47051943277042,1.50403570072395e-09,EIF2AK1
PPP2R5B,-0.873389799638959,0.00031779550484388,EIF2AK1
DEPDC1B,0.618113398044604,0.00282163622124823,EIF2AK1
ARL2,0.640020769153742,0.0021246236542986,EIF2AK1
APAF1,-0.57722318667883,0.00554864099788605,EIF2AK1
NDRG3,0.841822690949451,9.12174403911169e-05,EIF2AK1
POLR2C,0.824476479403607,8.16779170741694e-05,EIF2AK1
CSNK2A1,0.515496984311581,0.00910553760381199,EIF2AK1
RALBP1,0.658695152677084,0.00113940333080615,EIF2AK1
DPM2,1.37633025955354,1.07423457931176e-10,EIF2AK1
ICAM3,1.57628008842137,2.5048688861851e-10,EIF2AK1
FDXR,0.591262830381558,0.00307778673042166,EIF2AK1
SYT5,0.417914632634144,0.0402098078665569,EIF2AK1
S100A6,0.893861669089879,0.00186207427922948,EIF2AK1
